id,label
6841,0.010177
12200,1.000000
915,0.474155
11349,0.692541
4316,0.912506
3985,1.000000
1516,1.000000
4603,0.941935
1075,0.997379
4002,0.000001
405,0.999976
8979,0.000002
240,0.894405
3895,0.000000
7700,1.000000
2496,0.109458
12229,0.999982
7702,0.040845
4357,0.991603
771,0.000023
8245,0.023043
2816,0.008829
12268,1.000000
17,0.839054
2425,0.000021
4250,0.000092
3603,0.002207
6752,0.000487
3888,0.062355
6446,0.998943
1784,0.291401
4388,1.000000
7132,0.698880
5574,0.844416
1893,0.003581
9297,0.999992
2003,0.000000
4970,0.000000
5297,0.000000
5996,0.000000
12098,1.000000
3792,0.379996
12301,0.000001
7240,0.002272
2457,1.000000
9090,0.000004
10285,0.999888
2038,0.684480
8601,1.000000
11651,0.818206
4976,0.997578
4464,1.000000
6783,0.048261
731,0.994000
8927,1.000000
7282,0.000111
10927,0.421420
3254,0.669499
9376,0.000027
5054,0.000013
3388,0.000034
6552,0.197352
9423,0.013386
10495,0.000000
11719,0.000000
1966,0.999843
1917,0.971547
7102,1.000000
7539,0.081189
2220,0.999942
9472,0.999546
10860,0.000709
5926,0.000003
9912,0.955190
8928,0.021870
11004,0.000050
2774,0.994894
2243,0.316347
4692,0.000191
8804,0.956722
12068,0.000494
5652,0.000017
7274,0.612988
12400,0.996070
6726,0.000006
2881,1.000000
12170,1.000000
533,0.000027
6210,0.063248
11981,0.012500
6017,0.999999
8960,1.000000
9893,0.000468
7563,0.698604
10218,0.000000
11615,0.000420
2449,0.013702
7935,0.999170
7880,0.999997
8915,0.999992
3853,0.340536
1259,0.000000
9738,0.704722
7712,0.000021
5404,0.635476
6890,0.000000
5911,0.999933
11138,0.796584
12290,0.999988
5008,0.003152
8674,0.184388
8781,0.000000
12237,0.976295
3991,0.003216
5285,0.000471
3504,1.000000
12450,0.000021
3488,0.808382
10527,0.000495
6382,0.000284
10450,0.000000
12141,0.993843
1028,0.000000
12267,0.792418
2875,0.857012
8412,0.993390
11917,0.789386
1089,1.000000
6354,0.994604
9480,1.000000
3709,0.562441
5749,0.300452
5358,0.997618
10843,0.005894
4231,0.999972
3374,1.000000
7727,0.005862
9531,1.000000
812,0.999926
7951,0.000065
2900,1.000000
5072,0.989666
11175,0.998981
12063,0.074122
7368,0.999297
3576,0.000000
6742,1.000000
45,0.000001
7848,1.000000
6705,0.000000
12435,0.999999
1195,0.988286
5062,0.999795
7332,1.000000
854,0.999802
11691,0.049319
11850,0.999998
3848,0.000034
10750,0.960914
856,0.000094
11418,0.009960
3724,0.659713
11143,1.000000
2712,0.863314
6824,1.000000
1012,0.999587
4697,0.000296
90,0.873138
5491,0.996433
9208,0.279743
10372,0.977346
1994,1.000000
2688,0.000006
4584,0.000044
6701,0.999937
3327,0.993058
6760,0.305000
10054,0.000145
8793,0.999598
5745,0.000001
4218,0.999998
2658,0.000000
10695,1.000000
6813,0.999999
1896,0.161473
9045,0.998023
11796,0.000867
560,0.999885
9535,0.925111
10254,1.000000
11290,0.999682
9885,0.971214
11007,0.834137
9621,0.000000
7285,0.925147
6846,0.998052
7420,1.000000
11710,0.081803
6896,0.000000
6146,0.000023
7177,0.000017
3206,0.999997
6211,0.012003
4899,0.000000
11892,0.999970
8048,0.320745
9914,0.641365
10602,0.874723
739,0.658816
10141,1.000000
6182,0.000008
4519,0.002285
9434,0.000040
9365,0.987384
11458,0.987589
5430,0.029387
4981,0.000090
3023,0.044466
8964,0.992928
1031,0.003758
11663,0.999900
10741,0.786000
3037,0.984740
9812,0.000196
1706,1.000000
1972,0.308125
6081,0.644037
9,0.000741
5621,0.000000
4611,0.554096
5034,0.000000
1842,0.897867
10991,0.618006
2827,1.000000
2022,0.009825
7281,1.000000
11743,0.050738
8409,0.000000
5892,0.999939
9860,0.002249
180,0.009369
8179,0.153470
12379,0.907970
7528,1.000000
6653,1.000000
8829,0.791474
2633,0.622304
8552,0.081092
9679,0.860938
994,0.000000
12249,1.000000
3825,0.000000
10125,0.032707
904,0.999997
11081,0.677836
6202,0.003619
4623,0.999985
10661,1.000000
5251,1.000000
9112,0.064789
675,0.000219
8063,0.000088
628,0.000003
7130,0.705268
5109,0.005852
10888,1.000000
6263,0.000177
101,0.000549
10068,0.000038
8480,0.000000
4728,0.079003
11896,0.001073
5201,0.000008
6598,0.007571
11036,0.999914
124,0.000476
75,0.688142
9061,1.000000
9261,0.673187
9552,0.999029
6898,0.198442
381,0.999975
12202,0.000251
3108,0.037192
9881,0.000401
5980,0.533684
5636,0.046905
5568,0.999903
1129,0.072365
6212,0.000001
9028,0.001926
11773,0.844061
4691,0.994234
10545,0.006248
242,0.839501
11818,0.003573
3721,0.005079
1648,0.000001
6353,0.003036
4465,1.000000
8519,0.382794
6981,0.000000
5620,0.999984
8051,1.000000
12157,0.699966
4265,0.888024
2788,0.999999
5468,0.999782
1855,0.537732
9216,0.000004
2446,0.001181
2185,1.000000
3532,0.967801
11300,0.994224
2966,0.000000
3200,1.000000
1627,0.000006
967,0.000000
297,1.000000
1736,0.000007
3795,0.999974
1693,0.999993
932,0.163850
3864,0.021225
12085,0.000117
9186,0.000000
5282,0.014454
11253,0.999970
5453,0.001015
4046,0.000000
5635,0.999883
661,1.000000
1101,0.752278
8416,0.999991
6594,0.536964
5711,0.222079
11405,0.000822
6048,0.068666
7301,0.000001
8564,0.998685
6208,1.000000
9515,1.000000
4047,0.000001
7396,0.001820
607,0.673023
8731,0.057924
11441,0.999997
1249,0.002306
8545,1.000000
10358,0.017126
11859,0.000057
3736,0.980562
1316,0.000651
10438,0.881612
3147,1.000000
695,1.000000
6854,0.850720
7265,0.999957
1379,0.000152
1878,1.000000
8526,0.000000
11352,0.997697
11298,0.000000
11485,0.000004
6343,0.000284
1731,0.002054
10956,0.001737
6459,0.001287
8490,0.007080
3190,0.000029
4075,0.000093
1689,0.038632
10815,0.811269
9853,0.429352
5576,0.000029
522,0.000043
2610,0.000033
4155,0.865359
3073,1.000000
6971,0.037458
8366,0.012231
1685,0.631394
9089,0.000131
6640,0.999997
9545,0.023169
3369,0.000020
2923,0.997681
11853,0.000240
3562,0.846046
9863,0.069269
4242,1.000000
6064,0.925349
588,0.464431
5498,0.000044
507,0.958882
3384,0.999057
773,0.363677
3394,0.000004
10698,0.073221
2093,0.000015
3873,0.000010
8529,0.000000
6413,0.000010
6970,0.011588
971,0.820011
6242,0.793012
10994,0.999051
7381,0.000002
8497,1.000000
6959,0.000708
2462,0.999999
11531,0.000001
7423,1.000000
3135,0.000002
6228,0.149640
9908,0.000001
5950,0.000361
2002,1.000000
10031,0.002934
12061,0.996082
11819,0.000007
1844,0.002351
8622,0.999999
11261,1.000000
4440,0.000041
11414,0.099861
11800,0.547927
1568,0.702043
5748,0.999988
10265,0.466460
1414,0.505637
7680,0.969279
7006,1.000000
4536,0.004386
5731,0.056903
3789,1.000000
11208,0.667580
8592,0.766987
6955,0.999978
9586,0.625845
4400,1.000000
8712,0.983306
7230,0.006282
11781,1.000000
7917,0.000350
10733,0.490920
8853,0.014590
5907,0.000025
5908,1.000000
5789,1.000000
11864,0.974529
10706,0.707078
10870,0.020327
10965,0.000001
7580,0.999311
3834,0.054958
1206,0.471456
4959,0.009886
8307,0.000052
10246,0.678147
8812,0.722381
11200,0.217462
6518,0.002507
5302,0.999998
1651,0.000000
7484,1.000000
6895,0.720702
12050,0.002086
11077,0.000000
9145,0.000000
1481,0.975261
9445,0.999492
8447,0.007100
11832,0.893988
2134,0.999987
1051,0.094746
7507,0.000080
9564,0.000211
10497,1.000000
11488,1.000000
1517,0.827712
9076,0.830333
9555,0.000617
6013,0.000002
2968,0.000000
4888,0.023512
9603,0.000031
7378,0.753429
163,0.001244
12147,0.986055
2452,0.999765
2789,0.999996
6471,0.002177
9752,0.003035
8027,1.000000
9583,0.990296
4146,0.000001
5263,0.000001
6858,0.143885
7246,0.999989
11237,0.875104
239,0.000816
2227,0.000433
7552,0.995079
7794,0.000000
6102,0.000535
11752,1.000000
10023,1.000000
11065,1.000000
3222,0.758139
10096,0.998269
1858,0.002462
2052,0.530729
10299,0.430255
6927,0.000030
4978,0.001479
7657,0.000000
3401,1.000000
250,1.000000
220,1.000000
5526,0.981515
11101,1.000000
10463,0.002486
12253,0.800349
2088,0.000065
6612,0.000679
4600,0.006358
6138,0.005893
2657,0.073148
9171,0.999986
7753,0.000034
10266,0.000247
11948,0.000107
4125,0.998937
2084,0.942400
715,1.000000
2590,1.000000
8461,0.847572
6171,0.000841
6940,0.000853
11482,0.606280
8861,0.989285
11265,0.678447
8690,0.000000
8517,0.004034
9250,0.150769
3294,0.998686
12095,0.220622
5924,0.999999
3686,0.002902
996,0.020089
851,0.926391
11480,0.000742
1121,0.999989
12092,1.000000
10015,0.999869
8858,0.000003
11596,0.011995
10338,0.349545
11795,0.999981
7342,0.336335
5884,0.988543
6574,0.828671
10554,0.800996
9836,0.893806
10502,1.000000
3470,1.000000
8918,0.256895
3483,0.238473
5399,0.999999
9369,0.999884
8131,0.999998
2327,0.547752
11235,0.999997
5506,0.401131
6066,0.997514
9811,0.000004
1027,0.000001
198,0.000003
4475,0.000012
5752,0.999977
223,1.000000
12151,0.001114
7254,0.575652
12192,1.000000
168,0.000062
1262,0.000001
7876,0.570803
5550,0.715129
1659,0.744838
8023,0.747777
12129,0.001067
6473,0.998967
1050,0.000004
5521,0.927620
3226,0.996298
2974,0.940110
5315,0.921788
5955,0.999993
1582,0.001343
3003,0.001099
2058,0.419056
3614,0.001909
617,1.000000
3507,0.999976
12304,1.000000
1987,0.812381
817,0.001889
11856,0.000049
691,0.998638
7665,0.961526
2465,0.999757
4724,0.784573
11183,0.003309
11421,0.000295
3955,0.997821
360,0.070753
8757,0.000040
11152,1.000000
306,0.996373
4986,1.000000
7998,0.824228
5767,0.000007
4166,1.000000
7625,0.999999
1063,0.015729
3550,0.960782
3631,0.560769
3109,0.179304
10572,0.006874
9470,1.000000
6988,0.001027
7148,0.999958
3024,1.000000
8683,0.912302
10241,0.829082
9534,0.999999
6377,0.999981
5804,0.969696
7866,0.094704
4428,0.000452
6941,0.847291
10825,1.000000
8914,0.000101
11,0.000043
8746,0.999998
6157,0.944839
11903,0.032342
9810,0.000000
3561,0.001522
8065,0.998918
8788,0.785408
12449,0.000016
1088,0.001946
2526,0.016986
5985,1.000000
9591,0.047714
1464,0.007499
1507,0.000000
6799,0.999967
4162,0.000000
8090,0.000000
4693,0.998868
11539,0.998535
6980,0.999997
7476,0.059451
2368,1.000000
534,0.725335
11199,0.001467
73,0.999999
6679,0.999999
6791,0.336507
2337,0.000010
5826,0.773649
1296,0.004680
9745,0.040002
12336,0.024456
7486,0.102459
463,0.999007
4535,0.999998
2125,1.000000
2071,0.734010
478,0.000011
6250,0.000013
6313,0.915167
9143,0.999998
3515,1.000000
9354,0.844399
8236,0.415341
4165,1.000000
9040,0.997630
8386,0.000166
5601,1.000000
11170,0.974080
2604,0.230176
810,0.972827
12432,1.000000
9300,0.997772
11161,0.174532
1724,0.072776
1820,0.000071
9605,0.150568
5699,0.000032
3517,0.000734
547,0.999770
1466,0.311651
5437,1.000000
4540,0.034947
9070,0.110216
5637,0.000272
11425,0.768423
845,0.999759
2292,0.000000
20,0.000149
9722,0.000028
10272,0.009550
3239,0.589058
7969,0.999977
9927,0.000000
2641,0.999776
9475,0.001183
3779,0.000000
11601,0.892326
4791,0.876893
7471,0.182073
5876,0.000030
12292,1.000000
2447,0.999901
1210,0.887136
2027,0.002800
2515,0.881203
4263,0.000996
2033,0.922041
1349,0.966505
1876,0.918977
4570,0.153569
9012,0.509905
5040,0.997807
9727,0.998690
8382,1.000000
327,0.563023
299,1.000000
5487,0.997769
2166,0.020205
7999,0.840585
6872,0.800073
9846,0.000991
9519,0.212086
9503,0.010535
12152,0.000000
5418,0.661710
1600,0.997119
9000,0.984233
1576,1.000000
4625,0.077484
6220,0.018350
5831,0.928107
8437,0.048723
4000,0.000055
825,0.069514
1668,0.010341
10967,0.000000
2265,0.074246
6059,0.000000
2039,0.003893
6196,0.112832
1395,0.896115
6293,0.710196
3458,0.000017
3966,0.549335
2343,0.000000
283,0.000019
2307,0.000000
963,1.000000
12241,0.000596
5801,0.608935
3723,0.000087
5357,0.868971
942,0.004602
11526,1.000000
3543,0.158968
1465,0.208392
5221,0.000000
2755,0.941464
9212,1.000000
10382,0.000000
10206,0.178393
644,0.997134
8513,0.598177
4579,0.154771
10009,0.000334
3642,0.876679
9202,0.970716
1022,0.000078
3476,0.000080
3081,0.361165
1897,0.001339
7898,0.187888
6314,0.000005
468,0.001926
12054,0.977538
633,0.999988
61,0.179055
1506,0.767837
4244,0.224015
4813,0.000006
7672,0.000084
6625,0.923814
7984,0.254640
3436,0.723543
9117,0.957659
5820,0.999937
138,0.292833
12189,0.202271
9194,0.941991
11173,0.033519
8317,0.630020
2951,0.645455
11916,0.001349
10282,0.990775
5185,0.016851
9905,0.000922
555,0.999999
4173,0.998792
9248,0.999795
6699,1.000000
7258,0.000051
6000,1.000000
4659,0.003778
6185,0.000000
11299,0.314504
7897,0.000449
12372,0.485385
7235,0.000019
1097,0.002306
775,0.000014
9011,0.830068
1756,0.000001
7171,0.000010
5779,1.000000
7967,0.998793
1854,0.001427
10380,0.699480
7986,0.968536
7958,0.000135
2202,1.000000
8489,0.004927
7215,0.107827
982,0.515712
8092,0.696910
2221,1.000000
12401,0.794687
11574,0.000000
9922,0.081353
4818,0.691533
3381,0.559581
2344,0.000174
10330,0.118801
5322,0.942626
10260,0.137040
1298,0.000321
8911,0.021188
10776,0.031633
6514,0.999769
10737,0.000257
3519,0.865367
11830,0.000213
2855,1.000000
7406,0.916984
9641,0.999997
291,0.003787
679,0.832439
1190,0.416809
4296,0.000010
9783,1.000000
3733,0.000050
6264,1.000000
9426,0.911862
4484,0.093279
7726,0.000000
1857,0.001569
5005,0.000038
11193,0.999998
4235,0.999974
3134,1.000000
11973,0.019951
4565,0.000000
12238,0.982181
3537,0.710608
10622,0.026086
10952,0.999968
10959,0.583526
4854,1.000000
10788,0.920620
514,0.115343
5318,1.000000
2988,0.999968
5730,0.919757
3479,0.999926
12143,0.500050
12421,0.725316
12294,1.000000
4383,0.874410
2982,1.000000
10614,0.000000
11096,0.016506
7659,0.986000
9378,0.999430
3209,1.000000
6753,1.000000
2177,0.965499
1565,0.012939
10203,1.000000
12179,1.000000
8694,0.990513
1684,0.999985
7071,0.018619
3521,0.993699
5545,0.000052
9153,0.994032
11449,0.094219
12245,0.580742
1688,0.395511
447,0.000013
6583,0.999985
1554,1.000000
256,0.000001
8848,0.031259
1606,0.000000
10672,0.242131
9553,0.082403
10796,0.008144
6747,0.013654
1005,0.000026
3112,0.812486
8073,0.008641
29,0.917488
1004,1.000000
7954,0.000005
6445,0.994837
3340,1.000000
8923,0.419803
11963,0.998486
9164,0.867834
6657,0.011607
4298,0.028603
4003,0.000250
8561,1.000000
8496,0.528509
5355,0.000035
9816,1.000000
8353,0.000001
1631,0.023338
4944,0.010402
3526,0.999997
11938,0.999012
9797,0.989886
11912,0.998978
3698,0.012418
9844,1.000000
2144,0.000002
9677,1.000000
875,0.000033
10402,0.026863
4990,0.036393
5431,0.999703
12393,0.307300
6466,0.999992
3954,0.991235
1309,0.006816
1930,0.850726
6878,0.000006
10632,1.000000
6472,0.000961
4184,0.001515
783,0.993619
9469,0.006341
8372,0.034170
5388,0.756486
5853,0.008259
1741,0.003232
8527,0.999913
3916,0.685475
11328,0.000044
1755,1.000000
9049,0.000000
500,0.040663
10022,1.000000
8107,0.000002
5862,0.896427
10114,0.000493
6624,0.010462
557,0.999956
341,0.007544
1591,1.000000
7473,0.881959
11445,0.661608
10187,0.999944
10670,0.000041
3123,0.000001
9862,0.005731
7939,0.614438
4894,0.798125
888,0.000005
764,0.047011
8790,0.000123
6756,0.015464
8663,0.968605
10765,1.000000
11198,0.035463
1427,1.000000
12118,0.000000
3238,0.944310
4739,0.044703
11230,0.879417
501,0.517981
5721,0.000000
5987,0.998721
9578,0.177768
6706,0.529032
7714,0.000080
9131,0.000724
1671,0.999927
10158,0.012579
9341,0.971178
2585,0.000000
4549,0.002204
10437,0.016942
8665,0.000000
303,0.000003
8028,1.000000
4541,0.995063
5348,0.994525
4676,1.000000
10696,0.979681
4085,0.001437
597,0.722095
2921,0.002721
12041,0.401736
540,1.000000
1300,0.000000
621,0.000000
10336,0.000529
10891,0.002330
5813,0.627523
4828,1.000000
7218,0.993253
7532,0.481629
5692,0.999989
3891,0.999352
10191,0.000279
10300,1.000000
454,0.000004
9624,1.000000
952,0.001791
2504,0.876532
11491,0.042418
4246,0.406768
9850,1.000000
5191,1.000000
5894,0.000000
9069,0.971893
5480,0.000075
6887,0.978787
3539,0.843276
7524,1.000000
125,0.000039
2391,0.999480
2247,0.000447
797,0.671743
4909,0.792705
8772,0.098950
5012,0.000000
12037,0.607887
8111,0.000007
1123,0.000006
4030,0.000003
5559,0.804790
4001,0.999999
2614,1.000000
7978,0.000217
10921,0.514580
1981,0.999943
10072,0.000000
9389,0.874880
5279,0.782862
6101,0.019258
8081,0.101661
2791,0.972017
1381,0.937530
11687,0.000093
6148,1.000000
4882,0.000324
55,0.055875
1782,0.999951
690,0.347871
613,0.102464
11643,0.643066
2290,0.552549
7444,0.000008
3499,0.000000
5336,0.976412
7670,0.762740
928,0.036376
2016,0.260763
8691,0.999835
11566,0.000391
2674,0.019376
6429,1.000000
4960,0.898887
11723,0.999567
5519,0.909925
4478,0.537722
2727,0.698902
3431,0.072556
11771,0.000001
1204,0.012719
8620,0.933321
11201,1.000000
2535,0.000975
6588,0.944037
7065,0.999996
1931,0.055019
10618,0.006766
376,0.000039
3434,1.000000
6144,0.522505
2386,0.715517
19,0.000268
10786,0.000000
8083,1.000000
1712,0.000263
2565,0.246310
11748,0.000000
3508,0.984784
7214,1.000000
11027,0.810551
34,0.000020
11142,0.165756
11272,0.986884
3909,0.724594
8836,0.000000
8379,0.999999
1618,0.000154
11367,0.000002
4421,0.999967
10787,0.999999
517,1.000000
317,0.999842
9457,0.001408
9613,0.996429
10890,0.550819
4405,0.999980
7433,0.000467
5694,0.686596
10894,0.000000
5164,0.594125
9501,0.544313
6904,0.006462
3523,0.992789
8509,0.033928
2092,0.999280
10820,0.940339
3094,1.000000
319,1.000000
3960,1.000000
1040,1.000000
6914,0.881887
5133,0.000001
10308,0.000192
11658,0.397618
9894,0.006989
2073,0.061447
11501,0.094339
4649,0.803376
6500,0.605759
6506,1.000000
4092,0.999680
12030,0.043609
10583,0.888415
6951,0.000078
5295,0.009578
5187,1.000000
7222,0.137679
2588,0.223932
1282,0.130270
683,0.000001
2980,0.000000
4626,1.000000
9682,0.000000
968,0.644203
10057,0.032279
206,0.003227
1574,1.000000
4100,0.002394
4554,1.000000
8451,0.000094
11115,0.058715
3092,0.997296
4606,1.000000
678,0.002464
8828,0.996557
3396,0.730011
2937,0.000001
6107,0.999802
5486,0.000635
8632,1.000000
3105,0.764446
2411,0.002548
3893,0.744532
2393,0.999979
9025,0.005999
4339,0.002576
8675,1.000000
5922,0.995748
5110,0.000000
7946,0.994486
413,1.000000
6915,0.000000
7733,0.000033
2635,1.000000
5162,1.000000
489,0.649454
3886,0.000000
908,0.999002
2838,0.000000
511,0.431252
5102,0.000000
518,0.764473
2208,0.000001
8475,0.001410
8500,0.000041
9034,0.045912
2380,0.000000
11573,0.000016
6318,0.999821
4049,1.000000
10238,0.920989
8226,0.327258
4699,0.635415
9707,1.000000
11017,0.000087
5301,0.786333
8732,0.991197
2357,0.999424
9584,0.999778
9343,0.997259
9931,0.999580
4816,0.738803
1691,0.999998
11270,0.000432
8136,0.000037
24,0.997121
1032,0.617611
8413,0.000254
6604,0.004890
5741,0.000000
7008,0.999069
10876,0.998127
12177,0.999998
7154,0.005103
10616,0.999992
7632,0.000000
610,1.000000
4687,0.050702
6579,0.064829
1625,1.000000
7995,0.000042
6025,0.999974
11854,0.000243
11682,0.008614
7953,0.011211
8932,0.000000
9185,0.999470
8153,0.999998
9842,0.003548
8472,0.450343
6492,0.815838
10722,0.028784
2959,0.004474
7226,0.999596
8700,1.000000
832,0.991945
4078,0.000653
3947,0.994249
567,0.022809
10792,0.830752
4481,0.000783
11737,0.000182
9977,0.000661
3407,1.000000
10682,0.000791
5148,0.994134
11650,0.988386
2120,0.988754
3801,1.000000
8994,0.000001
7655,0.000175
6350,0.061491
10223,0.000076
6090,1.000000
8945,0.064802
3506,0.999882
8157,0.999999
4091,0.999999
9827,0.972817
5860,1.000000
8559,1.000000
9057,0.079855
11000,0.857932
7336,0.976445
1315,0.970560
7926,0.001442
9574,0.000001
939,0.724071
2836,0.039983
954,0.535693
6536,0.999996
2592,0.002122
4984,0.999995
8177,0.995449
8710,0.000000
9313,0.023873
6737,0.884368
4262,0.444652
8454,0.000000
3510,0.014686
10697,1.000000
6120,0.999998
668,0.729778
657,1.000000
7987,0.000001
6689,0.000000
426,0.000016
1626,0.000000
11332,1.000000
10419,0.999124
12465,0.004215
8800,1.000000
10893,0.000909
7042,0.637755
11738,0.000079
2679,0.907484
7529,0.985685
1118,0.000000
4370,1.000000
1797,1.000000
3856,0.000002
1959,0.036839
3785,0.681641
4719,0.073053
4069,0.999996
8116,0.000000
4841,0.964756
266,0.000009
970,0.999997
11016,0.984612
9630,1.000000
5512,0.998936
3782,0.005979
718,1.000000
852,0.018907
3540,0.000002
1046,0.639953
1410,0.000000
7017,0.999985
7180,0.999988
11314,0.999984
8390,0.335283
6047,0.772555
8795,0.000738
2119,0.999591
4086,0.698959
883,0.634395
3993,0.502176
1030,0.000001
10936,0.664456
5733,0.998900
6270,0.000000
8495,0.429593
6393,0.983615
8990,0.999860
3212,0.955442
7055,0.999764
4291,0.020810
8434,0.940499
958,0.999999
8007,0.000641
10038,0.940974
2470,0.595632
6490,0.000106
7862,0.000000
12330,0.019577
7056,0.000000
7640,0.000005
2480,0.000001
8064,0.899823
3771,0.736748
6901,0.933113
4934,0.000830
1489,0.007481
8491,0.029725
8557,0.686575
4761,0.000010
10375,0.562619
5890,1.000000
6395,1.000000
8577,0.000051
1645,1.000000
11402,0.999755
12488,0.961171
9187,1.000000
10312,0.000000
5881,0.977529
11267,0.116635
8780,0.503803
5350,1.000000
10985,0.990997
8799,0.731315
2304,1.000000
12045,0.094891
3111,0.016033
9349,0.006691
4048,0.000256
9213,0.051352
929,0.000006
4062,0.878145
3869,0.000000
8822,0.796361
744,0.029073
11988,0.914084
9955,1.000000
7410,0.438518
9492,0.003122
7091,0.165444
451,0.000281
8773,0.000000
497,0.000599
4264,0.886588
10909,1.000000
8043,0.999972
6918,1.000000
10984,0.981016
8227,1.000000
11952,0.966423
211,0.987623
9129,0.177804
10540,0.998931
7716,0.891922
11243,0.005113
4696,0.792063
10934,0.000000
7208,0.011762
2163,1.000000
11585,1.000000
6198,0.000256
1774,0.037663
7139,0.792542
6477,0.001063
1450,0.053420
4213,0.143721
3855,1.000000
6695,0.218482
12099,0.632943
11678,0.001765
6710,0.999405
4577,1.000000
2852,0.000118
2235,0.000004
7275,0.717460
6993,0.658561
916,0.562434
3568,0.999955
4337,0.000000
6532,1.000000
6098,0.000088
9717,0.000002
10913,0.095207
11030,1.000000
4783,0.973852
5978,0.520172
3275,0.000137
7732,1.000000
2229,0.999993
6104,0.999721
1928,0.732098
1886,0.065390
9169,1.000000
11887,0.000012
8784,0.999974
9971,0.001041
12091,0.018322
2241,1.000000
9495,0.999671
1500,0.000019
4204,0.000000
4811,0.174409
2148,0.514874
7081,0.827025
1272,0.997474
11799,0.998294
1001,0.000022
3309,0.999987
7767,0.000004
12288,0.000104
3440,0.974423
10062,0.438338
5974,0.086817
5216,1.000000
5476,0.000153
6864,0.000015
4518,0.353350
1811,1.000000
5740,1.000000
2696,0.000004
10685,0.000010
5442,0.999987
9550,0.999967
2020,0.011941
11852,1.000000
10235,0.000001
3919,0.999997
4804,0.952804
6584,0.000014
9037,0.000000
10832,0.619027
2874,0.000001
6284,1.000000
6334,0.104756
11553,0.945053
8802,1.000000
9937,1.000000
26,0.959651
3208,0.000001
7228,0.996300
2858,0.019411
2029,0.001186
2804,0.975461
3649,0.000000
11621,0.000008
556,0.005242
3186,0.019619
6231,0.992769
3639,0.009823
7305,1.000000
8298,0.006185
9505,1.000000
10634,0.000000
6133,0.007549
9245,1.000000
87,0.792370
2619,0.000001
5807,1.000000
9886,1.000000
10830,0.000003
4781,0.000091
4632,0.000000
10628,0.000009
8768,0.983473
11334,0.435749
4992,0.994601
10538,0.000168
6301,0.788905
2218,0.350673
6215,0.804797
7268,0.157894
7990,0.999904
7343,0.999992
11758,1.000000
1477,0.896828
5011,0.732009
9244,0.999984
5052,0.751844
5645,0.076057
2402,0.995688
11628,0.984817
6716,0.997974
2116,0.000002
8285,0.977627
11494,0.843302
9099,0.999960
9173,0.147916
10445,1.000000
9097,0.000371
11674,0.646055
1814,1.000000
4269,0.000024
4486,0.000018
976,0.000417
9476,0.728320
2472,0.643515
10754,0.002382
8814,0.013032
9291,1.000000
4674,1.000000
3091,0.000844
3432,0.999971
2601,0.996073
8430,0.999942
8134,0.998120
9344,0.999950
328,0.948859
3536,0.725912
11368,0.108601
2884,1.000000
8748,0.000000
349,0.604152
4945,0.024817
3995,0.042151
7003,0.076074
7249,0.000000
12467,0.006797
10720,1.000000
1006,1.000000
12167,1.000000
7595,0.999999
4543,1.000000
5728,0.000232
7413,0.998587
12003,0.000052
10204,0.004807
3463,0.000000
7284,0.000000
10667,1.000000
1297,0.000000
1392,0.001218
839,0.993604
10064,0.994948
234,0.060408
3913,0.999590
2456,0.198810
2342,1.000000
6126,0.834270
7389,0.000284
9785,1.000000
10365,0.000009
6004,0.997535
4533,0.000000
10425,0.999982
4451,0.993654
11456,0.000178
5966,0.986249
5353,0.000002
3690,0.995493
5143,0.607062
5785,0.000001
9487,0.012309
1343,0.979703
10879,1.000000
11640,1.000000
1522,0.000054
787,0.000602
4167,0.153494
3420,1.000000
1074,0.990597
10370,0.830752
3996,0.998025
12197,0.002830
777,0.994364
2049,0.001186
5502,0.170732
9282,1.000000
11646,0.686542
12280,0.178573
3283,0.007199
8006,0.000002
5818,0.000000
2435,0.002379
882,1.000000
6551,0.984082
4810,0.016889
8369,0.900701
2700,0.926125
10992,0.000000
5090,0.999586
3040,0.089615
3800,0.026052
4715,0.989905
2031,0.006163
1261,1.000000
9366,0.999999
12106,0.001912
9150,0.000008
2628,1.000000
8942,0.001057
1661,0.000615
7895,0.008097
5444,0.937735
9637,1.000000
5663,0.000002
5139,0.000566
1224,0.989379
9548,0.999985
8184,0.022408
3025,0.000000
12213,0.996525
6379,1.000000
9831,0.000244
11448,0.931450
10117,0.000017
1501,0.883555
8839,0.949247
3822,0.001413
8342,0.516932
655,0.749409
9728,0.000000
6372,0.147334
9910,0.627473
11529,0.000002
2085,0.980795
9978,0.089557
8019,0.998144
11381,0.013572
2398,0.884002
11985,0.999307
6337,0.056690
11240,0.035607
4500,0.000002
7544,0.999999
827,0.000027
12348,0.999104
8935,1.000000
9622,0.473995
2438,0.994979
8242,0.999794
9915,0.000285
2784,0.001080
3279,0.999977
7103,0.008967
8395,1.000000
7902,1.000000
8140,0.981559
2338,0.000038
1437,1.000000
759,0.037415
5629,0.999946
9618,0.993932
2025,0.011817
6329,0.000000
3952,0.999784
5591,0.969377
10798,0.914894
10676,0.229675
4197,0.000006
8864,1.000000
11221,0.010607
2820,0.999989
1663,0.000032
1974,0.000046
9016,0.270078
2912,1.000000
10219,0.918031
1173,0.999994
9203,0.000018
8335,1.000000
11118,0.000127
1066,1.000000
2878,0.999106
1368,0.000030
1226,0.000010
2173,0.822214
10079,0.000008
3964,0.007423
9676,0.000000
5845,0.999634
8181,0.000225
7009,0.000000
12284,0.999992
